Game_num,Date,Home_away,Team,Opponent,Game_type,Won,Team_pts,Opp_pts,Team_FG%,Team_3P%,Team_2P%,Team_eFG%,Team_FT%,Team_ORB,Team_DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opponent_FG%,Opponent_3P%,Opponent_2P%,Opponent_eFG%,Opponent_FT%,Opponent_ORB,Opponent_DRB,Opponent_TRB,Opponent_AST,Opponent_STL,Opponent_BLK,Opponent_TOV,Opponent_PF
33.0,2023-03-17,2,southern-california,michigan-state,ROUND-64,0,62.0,72.0,0.414,0.35,0.447,0.474,0.875,8.0,27.0,35.0,15.0,2.0,2.0,11.0,18.0,0.481,0.357,0.525,0.528,0.6,8.0,26.0,34.0,11.0,7.0,3.0,7.0,10.0
1.0,2022-11-07,1,ucla,sacramento-state,REG (Non-Conf),1,76.0,50.0,0.531,0.6,0.519,0.578,0.4,8.0,23.0,31.0,12.0,12.0,6.0,9.0,14.0,0.345,0.111,0.459,0.364,0.588,12.0,22.0,34.0,7.0,2.0,1.0,19.0,12.0
2.0,2022-11-11,1,ucla,long-beach-state,REG (Non-Conf),1,93.0,69.0,0.467,0.36,0.52,0.527,0.824,14.0,28.0,42.0,17.0,10.0,4.0,15.0,20.0,0.364,0.286,0.4,0.409,0.789,8.0,23.0,31.0,13.0,8.0,5.0,17.0,18.0
3.0,2022-11-14,1,ucla,norfolk-state,REG (Non-Conf),1,86.0,56.0,0.571,0.44,0.677,0.67,0.611,9.0,21.0,30.0,20.0,8.0,5.0,7.0,13.0,0.473,0.143,0.585,0.491,0.5,4.0,18.0,22.0,9.0,4.0,1.0,11.0,19.0
4.0,2022-11-18,2,ucla,illinois,REG (Non-Conf),0,70.0,79.0,0.375,0.409,0.36,0.438,0.5,11.0,19.0,30.0,17.0,10.0,3.0,15.0,15.0,0.529,0.48,0.577,0.647,0.684,3.0,30.0,33.0,19.0,8.0,4.0,21.0,17.0
5.0,2022-11-20,2,ucla,baylor,REG (Non-Conf),0,75.0,80.0,0.475,0.267,0.543,0.508,0.813,7.0,21.0,28.0,15.0,3.0,4.0,8.0,17.0,0.446,0.357,0.536,0.536,0.87,7.0,23.0,30.0,14.0,4.0,3.0,11.0,18.0
6.0,2022-11-23,1,ucla,pepperdine,REG (Non-Conf),1,100.0,53.0,0.552,0.5,0.574,0.627,0.8,12.0,29.0,41.0,17.0,8.0,0.0,9.0,15.0,0.35,0.226,0.483,0.408,0.571,5.0,19.0,24.0,9.0,5.0,1.0,17.0,16.0
7.0,2022-11-27,1,ucla,bellarmine,REG (Non-Conf),1,81.0,60.0,0.608,0.188,0.8,0.637,0.727,3.0,22.0,25.0,26.0,15.0,4.0,8.0,12.0,0.426,0.344,0.545,0.528,0.5,7.0,16.0,23.0,16.0,5.0,0.0,19.0,20.0
8.0,2022-12-01,0,ucla,stanford,REG (Conf),1,80.0,66.0,0.593,0.429,0.65,0.648,0.909,6.0,17.0,23.0,13.0,4.0,2.0,15.0,17.0,0.453,0.333,0.577,0.538,0.643,8.0,13.0,21.0,15.0,11.0,3.0,14.0,15.0
9.0,2022-12-04,1,ucla,oregon,REG (Conf),1,65.0,56.0,0.406,0.286,0.44,0.438,0.818,15.0,18.0,33.0,9.0,3.0,2.0,8.0,13.0,0.49,0.235,0.625,0.531,0.571,3.0,20.0,23.0,10.0,3.0,4.0,14.0,13.0
10.0,2022-12-10,1,ucla,denver,REG (Non-Conf),1,87.0,64.0,0.481,0.24,0.593,0.519,0.625,13.0,17.0,30.0,22.0,11.0,3.0,5.0,19.0,0.5,0.417,0.529,0.554,0.619,6.0,29.0,35.0,15.0,2.0,1.0,23.0,16.0
11.0,2022-12-14,0,ucla,maryland,REG (Non-Conf),1,87.0,60.0,0.556,0.417,0.588,0.595,0.857,3.0,25.0,28.0,13.0,13.0,2.0,3.0,17.0,0.404,0.37,0.44,0.5,0.667,8.0,24.0,32.0,10.0,1.0,2.0,16.0,13.0
12.0,2022-12-17,2,ucla,kentucky,REG (Non-Conf),1,63.0,53.0,0.458,0.25,0.49,0.475,0.467,12.0,26.0,38.0,11.0,11.0,4.0,12.0,17.0,0.328,0.286,0.349,0.375,0.385,19.0,19.0,38.0,14.0,8.0,4.0,18.0,17.0
13.0,2022-12-21,1,ucla,uc-davis,REG (Non-Conf),1,81.0,54.0,0.493,0.5,0.491,0.53,0.714,11.0,25.0,36.0,15.0,9.0,7.0,12.0,11.0,0.375,0.3,0.417,0.429,0.6,7.0,18.0,25.0,7.0,5.0,1.0,20.0,20.0
14.0,2022-12-30,0,ucla,washington-state,REG (Conf),1,67.0,66.0,0.362,0.364,0.362,0.397,0.955,8.0,19.0,27.0,5.0,10.0,4.0,6.0,16.0,0.429,0.364,0.471,0.5,0.833,11.0,28.0,39.0,10.0,1.0,4.0,13.0,17.0
15.0,2023-01-01,0,ucla,washington,REG (Conf),1,74.0,49.0,0.453,0.391,0.488,0.523,0.875,8.0,24.0,32.0,20.0,5.0,5.0,7.0,15.0,0.345,0.08,0.567,0.364,0.563,7.0,24.0,31.0,12.0,4.0,6.0,12.0,13.0
16.0,2023-01-05,1,ucla,southern-california,REG (Conf),1,60.0,58.0,0.345,0.346,0.344,0.422,0.647,14.0,19.0,33.0,12.0,5.0,2.0,8.0,11.0,0.472,0.188,0.595,0.5,0.833,4.0,22.0,26.0,10.0,5.0,5.0,10.0,18.0
17.0,2023-01-12,1,ucla,utah,REG (Conf),1,68.0,49.0,0.483,0.389,0.524,0.542,0.375,12.0,25.0,37.0,21.0,8.0,8.0,12.0,14.0,0.367,0.316,0.4,0.429,0.636,4.0,18.0,22.0,9.0,9.0,0.0,15.0,11.0
18.0,2023-01-14,1,ucla,colorado,REG (Conf),1,68.0,54.0,0.381,0.211,0.455,0.413,0.667,16.0,21.0,37.0,11.0,15.0,11.0,11.0,20.0,0.306,0.286,0.314,0.347,0.87,11.0,24.0,35.0,8.0,7.0,3.0,21.0,16.0
19.0,2023-01-19,0,ucla,arizona-state,REG (Conf),1,74.0,62.0,0.5,0.429,0.526,0.558,0.762,10.0,17.0,27.0,9.0,8.0,4.0,11.0,15.0,0.449,0.409,0.481,0.541,0.75,5.0,16.0,21.0,12.0,5.0,6.0,17.0,15.0
20.0,2023-01-21,0,ucla,arizona,REG (Conf),0,52.0,58.0,0.313,0.2,0.362,0.343,0.545,15.0,21.0,36.0,13.0,9.0,2.0,11.0,16.0,0.388,0.278,0.452,0.439,0.75,7.0,28.0,35.0,13.0,6.0,2.0,16.0,13.0
21.0,2023-01-26,0,ucla,southern-california,REG (Conf),0,64.0,77.0,0.357,0.444,0.316,0.429,0.8,12.0,19.0,31.0,13.0,8.0,3.0,11.0,14.0,0.49,0.455,0.517,0.588,0.944,5.0,19.0,24.0,14.0,5.0,4.0,9.0,18.0
22.0,2023-02-02,1,ucla,washington,REG (Conf),1,70.0,61.0,0.491,0.286,0.625,0.547,0.667,13.0,20.0,33.0,15.0,10.0,4.0,18.0,20.0,0.449,0.308,0.609,0.531,0.692,7.0,14.0,21.0,13.0,6.0,1.0,17.0,17.0
23.0,2023-02-04,1,ucla,washington-state,REG (Conf),1,76.0,52.0,0.484,0.409,0.525,0.556,0.636,12.0,27.0,39.0,18.0,9.0,3.0,10.0,14.0,0.309,0.333,0.286,0.391,0.643,10.0,20.0,30.0,11.0,3.0,3.0,13.0,11.0
24.0,2023-02-09,0,ucla,oregon-state,REG (Conf),1,62.0,47.0,0.5,0.333,0.594,0.56,0.667,8.0,21.0,29.0,14.0,9.0,2.0,13.0,14.0,0.356,0.263,0.423,0.411,1.0,4.0,18.0,22.0,4.0,5.0,1.0,18.0,13.0
25.0,2023-02-11,0,ucla,oregon,REG (Conf),1,70.0,63.0,0.417,0.545,0.388,0.467,0.667,9.0,22.0,31.0,12.0,10.0,2.0,7.0,16.0,0.438,0.35,0.5,0.51,0.824,6.0,26.0,32.0,11.0,2.0,4.0,16.0,20.0
26.0,2023-02-16,1,ucla,stanford,REG (Conf),1,73.0,64.0,0.439,0.318,0.514,0.5,0.64,12.0,18.0,30.0,13.0,5.0,4.0,7.0,14.0,0.5,0.375,0.55,0.554,0.333,9.0,22.0,31.0,14.0,3.0,3.0,14.0,26.0
27.0,2023-02-18,1,ucla,california,REG (Conf),1,78.0,43.0,0.517,0.3,0.632,0.569,0.8,9.0,31.0,40.0,19.0,8.0,6.0,9.0,15.0,0.22,0.273,0.205,0.25,0.783,6.0,19.0,25.0,4.0,7.0,1.0,13.0,13.0
28.0,2023-02-23,0,ucla,utah,REG (Conf),1,78.0,71.0,0.508,0.533,0.5,0.571,0.429,8.0,20.0,28.0,17.0,6.0,3.0,6.0,17.0,0.433,0.286,0.513,0.483,0.722,10.0,25.0,35.0,13.0,1.0,4.0,12.0,16.0
29.0,2023-02-26,0,ucla,colorado,REG (Conf),1,60.0,56.0,0.407,0.071,0.525,0.417,0.682,7.0,22.0,29.0,6.0,8.0,4.0,8.0,20.0,0.333,0.318,0.344,0.398,0.565,14.0,24.0,38.0,11.0,6.0,2.0,10.0,16.0
30.0,2023-03-02,1,ucla,arizona-state,REG (Conf),1,79.0,61.0,0.419,0.267,0.468,0.452,0.852,20.0,26.0,46.0,9.0,10.0,2.0,17.0,17.0,0.42,0.368,0.452,0.49,0.6,4.0,18.0,22.0,9.0,7.0,4.0,16.0,19.0
31.0,2023-03-04,1,ucla,arizona,REG (Conf),1,82.0,73.0,0.418,0.273,0.489,0.463,0.909,9.0,25.0,34.0,13.0,9.0,4.0,9.0,18.0,0.474,0.4,0.514,0.544,0.688,4.0,26.0,30.0,12.0,3.0,2.0,16.0,22.0
32.0,2023-03-09,2,ucla,colorado,CTOURN,1,80.0,69.0,0.455,0.316,0.528,0.509,0.774,9.0,22.0,31.0,19.0,9.0,3.0,8.0,15.0,0.51,0.435,0.571,0.608,0.636,3.0,22.0,25.0,14.0,3.0,1.0,14.0,22.0
33.0,2023-03-10,2,ucla,oregon,CTOURN,1,75.0,56.0,0.45,0.474,0.439,0.525,0.8,4.0,26.0,30.0,10.0,4.0,5.0,4.0,14.0,0.333,0.158,0.409,0.357,0.688,13.0,27.0,40.0,7.0,2.0,4.0,8.0,13.0
34.0,2023-03-11,2,ucla,arizona,CTOURN,0,59.0,61.0,0.367,0.211,0.439,0.4,0.688,9.0,23.0,32.0,7.0,5.0,4.0,5.0,18.0,0.365,0.3,0.406,0.423,0.68,9.0,27.0,36.0,11.0,3.0,2.0,11.0,19.0
35.0,2023-03-16,2,ucla,unc-asheville,ROUND-64,1,86.0,53.0,0.54,0.313,0.617,0.579,0.765,11.0,22.0,33.0,24.0,11.0,4.0,7.0,11.0,0.373,0.3,0.419,0.431,0.692,5.0,14.0,19.0,9.0,5.0,4.0,16.0,15.0
36.0,2023-03-18,2,ucla,northwestern,ROUND-32,1,68.0,63.0,0.5,0.4,0.552,0.568,0.857,3.0,23.0,26.0,17.0,4.0,3.0,8.0,14.0,0.373,0.273,0.432,0.424,0.867,12.0,16.0,28.0,11.0,5.0,0.0,8.0,16.0
37.0,2023-03-23,2,ucla,gonzaga,ROUND-16,0,76.0,79.0,0.418,0.389,0.429,0.47,0.813,5.0,19.0,24.0,14.0,8.0,4.0,5.0,15.0,0.5,0.375,0.542,0.547,0.529,16.0,32.0,48.0,15.0,2.0,3.0,14.0,15.0
1.0,2022-11-08,1,purdue,milwaukee,REG (Non-Conf),1,84.0,53.0,0.375,0.353,0.395,0.458,0.818,20.0,29.0,49.0,18.0,14.0,11.0,10.0,13.0,0.383,0.158,0.488,0.408,0.444,3.0,23.0,26.0,10.0,7.0,5.0,20.0,20.0
2.0,2022-11-11,1,purdue,austin-peay,REG (Non-Conf),1,63.0,44.0,0.5,0.105,0.759,0.521,0.765,9.0,27.0,36.0,13.0,2.0,2.0,14.0,17.0,0.283,0.167,0.379,0.321,0.909,6.0,14.0,20.0,6.0,4.0,1.0,5.0,17.0
3.0,2022-11-15,1,purdue,marquette,REG (Non-Conf),1,75.0,70.0,0.482,0.333,0.621,0.563,0.667,5.0,28.0,33.0,12.0,3.0,5.0,6.0,10.0,0.375,0.314,0.432,0.451,0.714,12.0,23.0,35.0,17.0,4.0,1.0,8.0,19.0
4.0,2022-11-24,2,purdue,west-virginia,REG (Non-Conf),1,80.0,68.0,0.511,0.471,0.533,0.596,0.857,9.0,24.0,33.0,15.0,6.0,3.0,17.0,20.0,0.413,0.227,0.512,0.452,0.647,10.0,14.0,24.0,12.0,9.0,0.0,11.0,23.0
5.0,2022-11-25,2,purdue,gonzaga,REG (Non-Conf),1,84.0,66.0,0.475,0.385,0.543,0.557,0.727,11.0,32.0,43.0,21.0,3.0,3.0,8.0,13.0,0.403,0.321,0.462,0.47,0.75,6.0,23.0,29.0,15.0,2.0,4.0,7.0,19.0
6.0,2022-11-27,2,purdue,duke,REG (Non-Conf),1,75.0,56.0,0.448,0.389,0.475,0.509,0.842,14.0,27.0,41.0,17.0,7.0,3.0,11.0,16.0,0.362,0.105,0.487,0.379,0.706,10.0,18.0,28.0,8.0,5.0,3.0,10.0,19.0
7.0,2022-11-30,0,purdue,florida-state,REG (Non-Conf),1,79.0,69.0,0.464,0.278,0.553,0.509,0.71,9.0,32.0,41.0,14.0,1.0,1.0,11.0,15.0,0.379,0.318,0.409,0.432,0.857,6.0,21.0,27.0,10.0,7.0,5.0,8.0,24.0
8.0,2022-12-04,1,purdue,minnesota,REG (Conf),1,89.0,70.0,0.508,0.412,0.542,0.562,0.889,10.0,28.0,38.0,22.0,5.0,2.0,7.0,13.0,0.475,0.346,0.576,0.551,0.625,3.0,16.0,19.0,14.0,3.0,5.0,8.0,18.0
9.0,2022-12-07,1,purdue,hofstra,REG (Non-Conf),1,85.0,66.0,0.484,0.417,0.526,0.565,0.75,13.0,28.0,41.0,20.0,3.0,4.0,8.0,13.0,0.473,0.409,0.515,0.555,0.625,0.0,19.0,19.0,15.0,5.0,4.0,9.0,17.0
10.0,2022-12-10,0,purdue,nebraska,REG (Conf),1,65.0,62.0,0.397,0.241,0.552,0.457,0.6,13.0,32.0,45.0,10.0,3.0,7.0,12.0,17.0,0.319,0.281,0.35,0.382,0.7,13.0,24.0,37.0,11.0,6.0,3.0,8.0,23.0
11.0,2022-12-17,2,purdue,davidson,REG (Non-Conf),1,69.0,61.0,0.328,0.12,0.485,0.353,0.757,17.0,29.0,46.0,11.0,5.0,6.0,9.0,11.0,0.393,0.28,0.472,0.451,0.545,4.0,22.0,26.0,16.0,4.0,4.0,9.0,21.0
12.0,2022-12-21,1,purdue,new-orleans,REG (Non-Conf),1,74.0,53.0,0.556,0.263,0.769,0.611,0.792,9.0,15.0,24.0,11.0,4.0,2.0,6.0,11.0,0.463,0.375,0.52,0.537,0.818,5.0,11.0,16.0,9.0,1.0,1.0,12.0,18.0
13.0,2022-12-29,1,purdue,florida-am,REG (Non-Conf),1,82.0,49.0,0.492,0.24,0.676,0.542,0.667,14.0,27.0,41.0,17.0,6.0,9.0,7.0,13.0,0.315,0.235,0.351,0.352,0.917,4.0,15.0,19.0,9.0,6.0,3.0,11.0,21.0
14.0,2023-01-02,1,purdue,rutgers,REG (Conf),0,64.0,65.0,0.396,0.304,0.48,0.469,0.679,11.0,20.0,31.0,15.0,4.0,5.0,13.0,11.0,0.431,0.429,0.432,0.483,0.818,9.0,19.0,28.0,14.0,9.0,1.0,9.0,24.0
15.0,2023-01-05,0,purdue,ohio-state,REG (Conf),1,71.0,69.0,0.431,0.419,0.444,0.543,0.8,12.0,20.0,32.0,15.0,4.0,0.0,14.0,9.0,0.5,0.429,0.523,0.552,0.714,9.0,17.0,26.0,11.0,8.0,4.0,7.0,13.0
16.0,2023-01-08,0,purdue,penn-state,REG (Conf),1,76.0,63.0,0.554,0.444,0.605,0.625,0.857,9.0,24.0,33.0,18.0,5.0,5.0,11.0,11.0,0.419,0.364,0.45,0.484,1.0,7.0,15.0,22.0,12.0,7.0,1.0,8.0,12.0
17.0,2023-01-13,1,purdue,nebraska,REG (Conf),1,73.0,55.0,0.442,0.379,0.522,0.548,0.8,12.0,25.0,37.0,12.0,6.0,4.0,12.0,13.0,0.434,0.438,0.432,0.5,0.667,4.0,14.0,18.0,9.0,5.0,3.0,9.0,19.0
18.0,2023-01-16,0,purdue,michigan-state,REG (Conf),1,64.0,63.0,0.423,0.4,0.429,0.462,0.889,8.0,21.0,29.0,17.0,6.0,2.0,9.0,16.0,0.472,0.316,0.559,0.528,0.7,8.0,22.0,30.0,12.0,3.0,0.0,11.0,19.0
19.0,2023-01-19,0,purdue,minnesota,REG (Conf),1,61.0,39.0,0.448,0.438,0.452,0.509,0.667,8.0,30.0,38.0,18.0,6.0,5.0,12.0,10.0,0.315,0.2,0.341,0.333,0.6,4.0,22.0,26.0,9.0,9.0,4.0,13.0,12.0
20.0,2023-01-22,1,purdue,maryland,REG (Conf),1,58.0,55.0,0.385,0.154,0.462,0.404,0.889,14.0,22.0,36.0,13.0,3.0,6.0,13.0,14.0,0.373,0.143,0.5,0.398,0.889,7.0,14.0,21.0,14.0,7.0,2.0,9.0,18.0
21.0,2023-01-26,0,purdue,michigan,REG (Conf),1,75.0,70.0,0.54,0.417,0.579,0.59,0.8,6.0,26.0,32.0,7.0,3.0,3.0,12.0,16.0,0.441,0.36,0.5,0.517,0.643,6.0,17.0,23.0,9.0,5.0,3.0,6.0,17.0
22.0,2023-01-29,1,purdue,michigan-state,REG (Conf),1,77.0,61.0,0.5,0.412,0.537,0.56,0.545,11.0,25.0,36.0,21.0,5.0,2.0,8.0,14.0,0.479,0.5,0.474,0.531,0.625,1.0,22.0,23.0,14.0,6.0,4.0,13.0,19.0
23.0,2023-02-01,1,purdue,penn-state,REG (Conf),1,80.0,60.0,0.509,0.452,0.583,0.636,0.714,10.0,28.0,38.0,19.0,6.0,2.0,6.0,9.0,0.434,0.379,0.5,0.538,0.75,2.0,15.0,17.0,16.0,3.0,1.0,7.0,14.0
