Game_num,Date,Home_away,Team,Opponent,Game_type,Won,Team_pts,Opp_pts,Team_FG%,Team_3P%,Team_2P%,Team_eFG%,Team_FT%,Team_ORB,Team_DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opponent_FG%,Opponent_3P%,Opponent_2P%,Opponent_eFG%,Opponent_FT%,Opponent_ORB,Opponent_DRB,Opponent_TRB,Opponent_AST,Opponent_STL,Opponent_BLK,Opponent_TOV,Opponent_PF
5.0,2025-11-19,2,illinois,alabama,REG (Non-Conf),0,86.0,90.0,0.425,0.344,0.488,0.5,0.591,12.0,21.0,33.0,17.0,7.0,3.0,10.0,21.0,0.455,0.361,0.567,0.553,0.739,9.0,26.0,35.0,15.0,6.0,4.0,10.0,25.0
6.0,2025-11-22,1,illinois,liu,REG (Non-Conf),1,98.0,58.0,0.631,0.313,0.735,0.669,0.733,13.0,25.0,38.0,15.0,9.0,11.0,12.0,9.0,0.383,0.364,0.395,0.45,0.571,7.0,13.0,20.0,8.0,11.0,5.0,16.0,18.0
7.0,2025-11-24,1,illinois,texas–rio-grande-valley,REG (Non-Conf),1,87.0,73.0,0.5,0.267,0.733,0.567,0.864,9.0,32.0,41.0,17.0,1.0,3.0,10.0,16.0,0.397,0.423,0.381,0.478,0.5,10.0,21.0,31.0,10.0,7.0,0.0,4.0,20.0
8.0,2025-11-28,2,illinois,connecticut,REG (Non-Conf),0,61.0,74.0,0.317,0.207,0.419,0.367,0.944,12.0,23.0,35.0,10.0,3.0,5.0,10.0,17.0,0.413,0.357,0.457,0.492,0.706,14.0,26.0,40.0,19.0,7.0,7.0,9.0,19.0
9.0,2025-12-06,2,illinois,tennessee,REG (Non-Conf),1,75.0,62.0,0.483,0.393,0.567,0.578,0.571,10.0,20.0,30.0,14.0,5.0,7.0,6.0,14.0,0.369,0.3,0.4,0.415,0.444,22.0,22.0,44.0,14.0,4.0,4.0,12.0,18.0
1.0,2025-11-03,1,wisconsin,campbell,REG (Non-Conf),1,96.0,64.0,0.507,0.393,0.59,0.59,0.895,11.0,18.0,29.0,19.0,11.0,1.0,9.0,16.0,0.442,0.263,0.545,0.49,0.765,9.0,20.0,29.0,7.0,8.0,2.0,19.0,21.0
2.0,2025-11-07,1,wisconsin,northern-illinois,REG (Non-Conf),1,97.0,72.0,0.492,0.29,0.7,0.566,0.757,15.0,21.0,36.0,14.0,7.0,4.0,8.0,23.0,0.468,0.333,0.577,0.543,0.677,2.0,21.0,23.0,10.0,3.0,0.0,14.0,29.0
3.0,2025-11-11,1,wisconsin,ball-state,REG (Non-Conf),1,86.0,55.0,0.5,0.368,0.692,0.609,1.0,13.0,27.0,40.0,20.0,5.0,8.0,15.0,16.0,0.34,0.304,0.367,0.406,0.571,5.0,16.0,21.0,9.0,9.0,4.0,12.0,15.0
4.0,2025-11-17,1,wisconsin,siu-edwardsville,REG (Non-Conf),1,94.0,69.0,0.446,0.385,0.538,0.562,0.875,11.0,24.0,35.0,19.0,8.0,6.0,4.0,13.0,0.448,0.389,0.475,0.509,0.909,6.0,21.0,27.0,10.0,4.0,5.0,10.0,18.0
5.0,2025-11-21,2,wisconsin,brigham-young,REG (Non-Conf),0,70.0,98.0,0.377,0.241,0.5,0.434,0.654,9.0,27.0,36.0,8.0,6.0,3.0,12.0,25.0,0.477,0.412,0.548,0.585,0.759,12.0,29.0,41.0,18.0,6.0,2.0,8.0,24.0
6.0,2025-11-27,2,wisconsin,providence,REG (Non-Conf),1,104.0,83.0,0.481,0.35,0.622,0.571,0.667,12.0,27.0,39.0,21.0,10.0,5.0,6.0,15.0,0.448,0.393,0.487,0.53,0.8,6.0,29.0,35.0,14.0,5.0,2.0,12.0,19.0
7.0,2025-11-28,2,wisconsin,tcu,REG (Non-Conf),0,63.0,74.0,0.345,0.25,0.433,0.405,0.889,7.0,25.0,32.0,10.0,9.0,3.0,16.0,15.0,0.467,0.571,0.435,0.533,0.625,7.0,28.0,35.0,15.0,6.0,7.0,12.0,16.0
8.0,2025-12-03,1,wisconsin,northwestern,REG (Conf),1,85.0,73.0,0.438,0.355,0.515,0.523,0.857,10.0,18.0,28.0,19.0,7.0,1.0,7.0,16.0,0.424,0.211,0.525,0.458,0.826,8.0,24.0,32.0,15.0,3.0,4.0,12.0,18.0
1.0,2025-11-04,1,oregon,hawaii,REG (Non-Conf),1,60.0,59.0,0.362,0.125,0.452,0.379,0.615,15.0,29.0,44.0,9.0,8.0,7.0,21.0,16.0,0.323,0.185,0.421,0.362,0.632,13.0,23.0,36.0,8.0,12.0,5.0,15.0,19.0
2.0,2025-11-07,1,oregon,rice,REG (Non-Conf),1,67.0,63.0,0.327,0.25,0.417,0.394,0.684,13.0,23.0,36.0,12.0,8.0,9.0,11.0,14.0,0.355,0.407,0.314,0.444,0.727,11.0,22.0,33.0,11.0,7.0,2.0,13.0,29.0
3.0,2025-11-12,1,oregon,south-dakota-state,REG (Non-Conf),1,83.0,69.0,0.452,0.375,0.591,0.573,0.75,8.0,27.0,35.0,16.0,7.0,3.0,9.0,14.0,0.441,0.32,0.529,0.508,0.643,5.0,25.0,30.0,8.0,6.0,0.0,11.0,19.0
4.0,2025-11-17,1,oregon,oregon-state,REG (Non-Conf),1,87.0,75.0,0.472,0.417,0.517,0.566,0.692,13.0,22.0,35.0,14.0,5.0,3.0,10.0,17.0,0.426,0.32,0.517,0.5,0.84,8.0,15.0,23.0,13.0,4.0,3.0,11.0,27.0
5.0,2025-11-24,2,oregon,auburn,REG (Non-Conf),0,73.0,84.0,0.377,0.273,0.5,0.451,0.783,16.0,26.0,42.0,14.0,3.0,1.0,18.0,20.0,0.462,0.217,0.595,0.5,0.826,11.0,18.0,29.0,14.0,12.0,3.0,6.0,19.0
6.0,2025-11-25,2,oregon,san-diego-state,REG (Non-Conf),0,80.0,97.0,0.403,0.429,0.382,0.5,0.818,10.0,10.0,20.0,17.0,4.0,2.0,13.0,8.0,0.672,0.478,0.8,0.767,0.889,7.0,24.0,31.0,22.0,7.0,6.0,15.0,18.0
7.0,2025-11-27,2,oregon,creighton,REG (Non-Conf),0,66.0,76.0,0.42,0.067,0.519,0.428,0.636,15.0,24.0,39.0,14.0,3.0,8.0,9.0,17.0,0.441,0.294,0.5,0.483,0.905,6.0,26.0,32.0,15.0,4.0,2.0,4.0,14.0
8.0,2025-12-02,1,oregon,southern-california,REG (Conf),0,77.0,82.0,0.472,0.435,0.5,0.566,0.654,9.0,16.0,25.0,14.0,8.0,3.0,14.0,23.0,0.509,0.381,0.588,0.582,0.72,12.0,20.0,32.0,10.0,9.0,2.0,14.0,19.0
9.0,2025-12-06,0,oregon,ucla,REG (Conf),0,63.0,74.0,0.339,0.296,0.379,0.411,0.708,14.0,14.0,28.0,8.0,4.0,2.0,10.0,17.0,0.436,0.444,0.432,0.509,0.857,14.0,18.0,32.0,10.0,8.0,1.0,8.0,17.0
1.0,2025-11-03,1,washington,arkansas–pine-bluff,REG (Non-Conf),1,94.0,50.0,0.492,0.4,0.556,0.574,0.727,16.0,33.0,49.0,21.0,9.0,4.0,14.0,14.0,0.254,0.258,0.25,0.313,0.667,11.0,16.0,27.0,7.0,10.0,3.0,15.0,24.0
2.0,2025-11-06,1,washington,denver,REG (Non-Conf),1,84.0,70.0,0.508,0.35,0.578,0.562,0.733,10.0,26.0,36.0,19.0,11.0,5.0,9.0,13.0,0.443,0.296,0.559,0.508,0.667,8.0,21.0,29.0,14.0,2.0,1.0,13.0,17.0
3.0,2025-11-09,0,washington,baylor,REG (Non-Conf),0,69.0,78.0,0.412,0.15,0.521,0.434,0.667,15.0,23.0,38.0,7.0,6.0,4.0,12.0,22.0,0.464,0.286,0.571,0.518,0.69,6.0,25.0,31.0,12.0,7.0,3.0,9.0,16.0
4.0,2025-11-14,0,washington,washington-state,REG (Non-Conf),1,81.0,69.0,0.482,0.346,0.6,0.563,0.783,10.0,23.0,33.0,7.0,3.0,5.0,7.0,14.0,0.419,0.29,0.548,0.492,0.8,9.0,21.0,30.0,13.0,4.0,4.0,7.0,18.0
5.0,2025-11-18,1,washington,southern,REG (Non-Conf),1,99.0,93.0,0.408,0.294,0.444,0.444,0.72,14.0,31.0,45.0,11.0,9.0,9.0,15.0,27.0,0.438,0.368,0.463,0.486,0.647,12.0,28.0,40.0,14.0,9.0,6.0,17.0,33.0
6.0,2025-11-27,2,washington,nevada,REG (Non-Conf),1,83.0,66.0,0.436,0.571,0.39,0.509,0.75,12.0,30.0,42.0,17.0,5.0,4.0,12.0,17.0,0.373,0.429,0.356,0.424,0.696,8.0,20.0,28.0,11.0,3.0,7.0,8.0,22.0
7.0,2025-11-28,2,washington,colorado,REG (Non-Conf),0,68.0,81.0,0.333,0.381,0.313,0.391,0.933,10.0,19.0,29.0,11.0,5.0,3.0,6.0,23.0,0.463,0.444,0.472,0.537,0.719,10.0,27.0,37.0,16.0,3.0,6.0,9.0,15.0
8.0,2025-12-03,1,washington,ucla,REG (Conf),0,80.0,82.0,0.517,0.375,0.611,0.592,0.75,11.0,18.0,29.0,14.0,6.0,0.0,13.0,20.0,0.528,0.45,0.576,0.613,0.708,8.0,13.0,21.0,15.0,7.0,5.0,7.0,19.0
1.0,2025-11-03,2,maryland,coppin-state,REG (Non-Conf),1,83.0,61.0,0.455,0.345,0.577,0.545,0.92,9.0,22.0,31.0,16.0,11.0,2.0,12.0,18.0,0.429,0.368,0.467,0.5,0.75,7.0,16.0,23.0,11.0,4.0,2.0,20.0,17.0
2.0,2025-11-07,1,maryland,georgetown,REG (Non-Conf),0,60.0,70.0,0.25,0.19,0.29,0.288,0.811,10.0,27.0,37.0,4.0,2.0,3.0,11.0,24.0,0.396,0.25,0.485,0.443,0.742,10.0,27.0,37.0,11.0,6.0,11.0,9.0,25.0
3.0,2025-11-11,1,maryland,alcorn-state,REG (Non-Conf),1,84.0,64.0,0.5,0.286,0.714,0.571,0.741,10.0,21.0,31.0,14.0,7.0,1.0,15.0,11.0,0.444,0.391,0.484,0.528,0.636,6.0,14.0,20.0,13.0,10.0,4.0,21.0,20.0
4.0,2025-11-15,0,maryland,marquette,REG (Non-Conf),1,89.0,82.0,0.527,0.364,0.636,0.6,0.852,3.0,28.0,31.0,16.0,6.0,3.0,13.0,19.0,0.368,0.275,0.472,0.441,0.682,18.0,21.0,39.0,16.0,7.0,1.0,11.0,21.0
5.0,2025-11-19,1,maryland,mount-st-marys,REG (Non-Conf),1,95.0,90.0,0.404,0.444,0.367,0.509,0.787,11.0,22.0,33.0,8.0,9.0,1.0,11.0,15.0,0.477,0.472,0.483,0.608,0.688,12.0,23.0,35.0,18.0,3.0,4.0,17.0,29.0
6.0,2025-11-25,2,maryland,gonzaga,REG (Non-Conf),0,61.0,100.0,0.364,0.238,0.441,0.409,0.696,12.0,14.0,26.0,9.0,5.0,3.0,18.0,20.0,0.578,0.424,0.742,0.688,0.8,11.0,23.0,34.0,30.0,12.0,3.0,12.0,21.0
6.0,2025-11-25,2,maryland,unlv,REG (Non-Conf),1,74.0,67.0,0.424,0.29,0.571,0.5,0.714,13.0,28.0,41.0,15.0,5.0,3.0,20.0,18.0,0.367,0.296,0.424,0.433,0.682,9.0,23.0,32.0,14.0,11.0,3.0,13.0,20.0
8.0,2025-11-27,2,maryland,alabama,REG (Non-Conf),0,72.0,105.0,0.368,0.333,0.388,0.428,0.636,8.0,16.0,24.0,12.0,6.0,2.0,9.0,15.0,0.576,0.452,0.686,0.682,0.833,7.0,36.0,43.0,29.0,7.0,9.0,12.0,13.0
9.0,2025-12-02,1,maryland,wagner,REG (Non-Conf),1,89.0,63.0,0.406,0.25,0.477,0.445,0.711,18.0,26.0,44.0,12.0,10.0,4.0,8.0,18.0,0.368,0.261,0.441,0.421,0.833,8.0,27.0,35.0,10.0,2.0,2.0,18.0,30.0
10.0,2025-12-06,0,maryland,iowa,REG (Conf),0,64.0,83.0,0.362,0.3,0.407,0.426,0.632,13.0,25.0,38.0,7.0,4.0,1.0,18.0,16.0,0.54,0.409,0.61,0.611,0.5,8.0,22.0,30.0,19.0,12.0,4.0,10.0,27.0
1.0,2025-11-05,1,rutgers,rider,REG (Non-Conf),1,81.0,53.0,0.391,0.37,0.405,0.469,0.636,17.0,26.0,43.0,12.0,8.0,5.0,7.0,17.0,0.277,0.1,0.356,0.292,0.833,17.0,24.0,41.0,4.0,4.0,1.0,13.0,25.0
2.0,2025-11-10,1,rutgers,maine,REG (Non-Conf),1,72.0,60.0,0.46,0.421,0.484,0.54,0.621,11.0,22.0,33.0,14.0,9.0,2.0,13.0,18.0,0.478,0.45,0.5,0.576,0.538,6.0,14.0,20.0,14.0,10.0,4.0,18.0,26.0
3.0,2025-11-14,1,rutgers,lehigh,REG (Non-Conf),1,84.0,72.0,0.508,0.231,0.583,0.533,0.704,12.0,29.0,41.0,15.0,6.0,5.0,10.0,12.0,0.426,0.36,0.472,0.5,0.688,4.0,17.0,21.0,12.0,7.0,1.0,9.0,20.0
4.0,2025-11-18,1,rutgers,american,REG (Non-Conf),1,80.0,71.0,0.472,0.4,0.5,0.528,0.8,6.0,30.0,36.0,12.0,1.0,6.0,11.0,18.0,0.353,0.375,0.333,0.441,0.786,5.0,16.0,21.0,13.0,5.0,1.0,7.0,21.0
5.0,2025-11-21,1,rutgers,central-connecticut-state,REG (Non-Conf),0,54.0,67.0,0.362,0.263,0.41,0.405,0.7,8.0,26.0,34.0,10.0,4.0,3.0,10.0,13.0,0.393,0.429,0.375,0.467,0.714,11.0,25.0,36.0,15.0,6.0,5.0,6.0,13.0
6.0,2025-11-24,2,rutgers,tennessee,REG (Non-Conf),0,60.0,85.0,0.365,0.316,0.394,0.423,0.667,9.0,15.0,24.0,6.0,6.0,5.0,13.0,18.0,0.508,0.5,0.513,0.598,0.706,12.0,27.0,39.0,18.0,7.0,4.0,12.0,22.0
7.0,2025-11-25,2,rutgers,notre-dame,REG (Non-Conf),0,63.0,68.0,0.392,0.407,0.375,0.5,0.706,9.0,15.0,24.0,12.0,5.0,4.0,13.0,14.0,0.491,0.444,0.514,0.564,0.667,8.0,23.0,31.0,11.0,6.0,2.0,14.0,14.0
8.0,2025-11-27,2,rutgers,unlv,REG (Non-Conf),1,80.0,65.0,0.421,0.25,0.488,0.456,0.778,12.0,29.0,41.0,10.0,5.0,4.0,9.0,16.0,0.397,0.227,0.488,0.437,0.625,6.0,21.0,27.0,14.0,5.0,5.0,8.0,24.0
9.0,2025-12-02,1,rutgers,purdue,REG (Conf),0,65.0,81.0,0.446,0.471,0.436,0.518,0.636,6.0,17.0,23.0,12.0,6.0,2.0,9.0,18.0,0.466,0.385,0.531,0.552,0.85,10.0,25.0,35.0,18.0,4.0,2.0,9.0,14.0
10.0,2025-12-06,0,rutgers,michigan,REG (Conf),0,60.0,101.0,0.358,0.261,0.409,0.403,0.667,12.0,14.0,26.0,10.0,5.0,0.0,16.0,17.0,0.6,0.448,0.722,0.7,0.667,10.0,27.0,37.0,26.0,8.0,8.0,11.0,13.0
1.0,2025-11-03,1,nebraska,west-georgia,REG (Non-Conf),1,86.0,53.0,0.469,0.313,0.625,0.547,0.64,13.0,33.0,46.0,20.0,7.0,1.0,9.0,14.0,0.292,0.167,0.366,0.323,0.846,10.0,24.0,34.0,8.0,7.0,4.0,11.0,21.0
2.0,2025-11-08,1,nebraska,florida-international,REG (Non-Conf),1,96.0,66.0,0.552,0.5,0.606,0.679,0.625,9.0,26.0,35.0,29.0,11.0,4.0,15.0,10.0,0.394,0.261,0.458,0.437,0.667,15.0,22.0,37.0,13.0,9.0,5.0,19.0,13.0
3.0,2025-11-11,1,nebraska,maryland-eastern-shore,REG (Non-Conf),1,69.0,50.0,0.393,0.188,0.621,0.443,0.833,11.0,27.0,38.0,14.0,10.0,4.0,7.0,10.0,0.31,0.318,0.306,0.371,0.778,8.0,25.0,33.0,9.0,2.0,3.0,14.0,15.0
4.0,2025-11-15,2,nebraska,oklahoma,REG (Non-Conf),1,105.0,99.0,0.576,0.556,0.594,0.703,0.786,7.0,22.0,29.0,20.0,4.0,0.0,5.0,18.0,0.524,0.378,0.731,0.635,0.905,7.0,19.0,26.0,18.0,3.0,2.0,9.0,23.0
