Game_num,Date,Home_away,Team,Opponent,Game_type,Won,Team_pts,Opp_pts,Team_FG%,Team_3P%,Team_2P%,Team_eFG%,Team_FT%,Team_ORB,Team_DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opponent_FG%,Opponent_3P%,Opponent_2P%,Opponent_eFG%,Opponent_FT%,Opponent_ORB,Opponent_DRB,Opponent_TRB,Opponent_AST,Opponent_STL,Opponent_BLK,Opponent_TOV,Opponent_PF
20.0,2025-01-28,1,michigan-state,minnesota,REG (Conf),1,73,51,0.446,0.32,0.548,0.518,0.75,13,27,40,20,7,6,9,13,0.412,0.353,0.441,0.471,0.6,4,16,20,15,6,5,9,19
21.0,2025-02-01,0,michigan-state,southern-california,REG (Conf),0,64,70,0.421,0.333,0.452,0.465,0.579,9,22,31,16,5,3,12,17,0.421,0.318,0.486,0.482,0.789,10,19,29,9,2,2,9,20
22.0,2025-02-04,0,michigan-state,ucla,REG (Conf),0,61,63,0.377,0.227,0.484,0.425,0.842,12,29,41,13,3,4,15,15,0.35,0.25,0.438,0.408,0.737,6,18,24,13,8,2,3,18
23.0,2025-02-08,1,michigan-state,oregon,REG (Conf),1,86,74,0.5,0.444,0.528,0.574,0.889,10,28,38,14,4,4,11,20,0.393,0.37,0.412,0.475,0.696,8,15,23,12,6,4,7,22
24.0,2025-02-11,1,michigan-state,indiana,REG (Conf),0,67,71,0.382,0.174,0.531,0.418,0.84,12,22,34,15,2,4,11,24,0.48,0.231,0.568,0.51,0.714,7,23,30,10,8,2,8,18
25.0,2025-02-15,0,michigan-state,illinois,REG (Conf),1,79,65,0.485,0.417,0.5,0.522,0.615,13,26,39,12,5,5,7,15,0.381,0.212,0.567,0.437,0.769,11,23,34,10,4,4,11,14
26.0,2025-02-18,1,michigan-state,purdue,REG (Conf),1,75,66,0.583,0.308,0.686,0.625,0.714,5,17,22,20,10,2,6,13,0.511,0.375,0.652,0.606,0.818,5,15,20,16,4,3,12,20
27.0,2025-02-21,0,michigan-state,michigan,REG (Conf),1,75,62,0.459,0.409,0.487,0.533,0.667,12,19,31,12,6,0,10,19,0.46,0.238,0.621,0.51,0.611,6,18,24,12,5,2,13,14
28.0,2025-02-26,0,michigan-state,maryland,REG (Conf),1,58,55,0.338,0.267,0.36,0.369,0.833,12,31,43,8,6,3,10,19,0.313,0.2,0.393,0.354,0.808,3,27,30,4,7,4,11,13
29.0,2025-03-02,1,michigan-state,wisconsin,REG (Conf),1,71,62,0.394,0.333,0.432,0.458,0.462,11,38,49,20,4,6,9,17,0.338,0.156,0.515,0.377,0.813,6,32,38,9,3,4,9,15
30.0,2025-03-06,0,michigan-state,iowa,REG (Conf),1,91,84,0.508,0.333,0.647,0.582,0.667,7,24,31,15,6,5,6,15,0.476,0.391,0.525,0.548,0.833,10,22,32,18,4,5,10,25
31.0,2025-03-09,1,michigan-state,michigan,REG (Conf),1,79,62,0.446,0.375,0.5,0.527,0.833,10,26,36,16,8,5,14,23,0.365,0.125,0.571,0.394,0.724,8,17,25,10,9,2,15,24
32.0,2025-03-14,2,michigan-state,oregon,CTOURN,1,74,64,0.463,0.467,0.462,0.528,0.586,9,24,33,13,7,0,11,14,0.472,0.211,0.618,0.509,0.714,5,23,28,10,4,2,15,21
33.0,2025-03-15,2,michigan-state,wisconsin,CTOURN,0,74,77,0.407,0.368,0.425,0.466,0.792,8,28,36,13,1,2,7,20,0.426,0.31,0.56,0.509,0.786,5,27,32,15,3,4,7,21
34.0,2025-03-21,2,michigan-state,bryant,ROUND-64,1,87,62,0.443,0.385,0.477,0.514,0.714,20,30,50,16,3,3,11,15,0.371,0.208,0.457,0.407,0.556,7,20,27,13,5,5,7,16
35.0,2025-03-23,2,michigan-state,new-mexico,ROUND-32,1,71,63,0.444,0.267,0.513,0.481,0.679,9,22,31,14,6,7,9,11,0.482,0.308,0.535,0.518,0.5,6,22,28,7,5,1,9,22
36.0,2025-03-28,2,michigan-state,ole-miss,ROUND-16,1,73,70,0.5,0.353,0.581,0.563,0.864,5,21,26,15,1,5,10,12,0.406,0.333,0.459,0.477,0.9,10,19,29,13,8,3,6,20
37.0,2025-03-30,2,michigan-state,auburn,ROUND-8,0,64,70,0.344,0.304,0.366,0.398,0.813,11,27,38,12,5,5,9,18,0.426,0.28,0.528,0.484,0.55,10,26,36,16,4,5,6,16
1.0,2024-11-04,1,illinois,eastern-illinois,REG (Non-Conf),1,112,67,0.484,0.381,0.682,0.609,0.739,14,42,56,16,2,9,13,21,0.382,0.333,0.393,0.412,0.44,3,21,24,5,5,1,7,29
2.0,2024-11-08,1,illinois,siu-edwardsville,REG (Non-Conf),1,90,58,0.444,0.395,0.52,0.563,0.679,13,30,43,21,2,6,5,13,0.301,0.25,0.327,0.342,0.471,14,19,33,11,3,3,7,23
3.0,2024-11-13,1,illinois,oakland,REG (Non-Conf),1,66,54,0.418,0.28,0.533,0.482,0.765,10,22,32,11,9,2,16,11,0.377,0.16,0.571,0.415,0.909,6,18,24,9,10,1,15,16
4.0,2024-11-20,2,illinois,alabama,REG (Non-Conf),0,87,100,0.451,0.333,0.537,0.521,0.542,13,29,42,15,7,5,12,16,0.52,0.324,0.683,0.593,0.846,5,30,35,23,7,6,7,17
5.0,2024-11-23,1,illinois,maryland-eastern-shore,REG (Non-Conf),1,87,40,0.446,0.25,0.676,0.514,0.611,19,37,56,9,8,9,9,11,0.221,0.25,0.208,0.257,0.625,10,22,32,3,6,1,15,16
6.0,2024-11-25,1,illinois,little-rock,REG (Non-Conf),1,92,34,0.441,0.323,0.541,0.515,0.846,14,35,49,20,11,4,8,11,0.236,0.214,0.244,0.264,0.417,6,17,23,5,7,1,14,18
7.0,2024-11-28,2,illinois,arkansas,REG (Non-Conf),1,90,77,0.526,0.484,0.577,0.658,0.682,5,25,30,16,7,4,10,22,0.483,0.294,0.561,0.526,0.593,8,20,28,12,7,2,11,20
8.0,2024-12-06,0,illinois,northwestern,REG (Conf),0,66,70,0.373,0.265,0.485,0.44,0.636,6,36,42,19,2,4,9,16,0.389,0.19,0.471,0.417,0.588,7,31,38,13,5,6,4,14
9.0,2024-12-10,1,illinois,wisconsin,REG (Conf),1,86,80,0.422,0.303,0.548,0.5,0.88,15,23,38,15,3,2,13,22,0.444,0.345,0.529,0.524,0.667,9,18,27,15,5,2,11,21
10.0,2024-12-14,1,illinois,tennessee,REG (Non-Conf),0,64,66,0.294,0.174,0.393,0.333,0.833,10,22,32,6,2,1,11,21,0.323,0.25,0.368,0.371,0.714,16,23,39,6,7,4,4,24
11.0,2024-12-22,2,illinois,missouri,REG (Non-Conf),1,80,77,0.439,0.308,0.548,0.509,0.957,11,29,40,12,4,3,16,24,0.397,0.231,0.444,0.422,0.757,9,21,30,6,12,3,8,19
12.0,2024-12-29,1,illinois,chicago-state,REG (Non-Conf),1,117,64,0.621,0.455,0.788,0.735,0.714,10,35,45,26,6,6,10,8,0.373,0.323,0.417,0.448,1.0,4,14,18,10,5,0,14,19
13.0,2025-01-02,0,illinois,oregon,REG (Conf),1,109,77,0.575,0.552,0.591,0.685,0.818,9,31,40,17,5,5,10,18,0.435,0.333,0.463,0.471,0.706,7,21,28,13,2,5,10,14
14.0,2025-01-05,0,illinois,washington,REG (Conf),1,81,77,0.47,0.192,0.65,0.508,0.737,12,28,40,10,4,3,13,13,0.431,0.385,0.462,0.508,0.786,7,17,24,11,9,3,10,18
15.0,2025-01-08,1,illinois,penn-state,REG (Conf),1,91,52,0.442,0.323,0.522,0.506,0.813,17,36,53,19,7,6,14,14,0.308,0.167,0.34,0.323,0.714,5,26,31,6,9,7,13,15
16.0,2025-01-11,1,illinois,southern-california,REG (Conf),0,72,82,0.371,0.219,0.533,0.427,0.905,10,24,34,13,6,4,15,15,0.523,0.357,0.569,0.562,0.818,7,25,32,11,7,1,14,19
17.0,2025-01-14,0,illinois,indiana,REG (Conf),1,94,69,0.4,0.344,0.442,0.473,0.885,16,33,49,14,5,1,6,17,0.385,0.222,0.447,0.415,0.833,7,26,33,14,1,3,11,21
18.0,2025-01-19,0,illinois,michigan-state,REG (Conf),0,78,80,0.424,0.208,0.548,0.462,0.63,13,25,38,16,3,2,10,20,0.431,0.3,0.455,0.454,0.778,11,24,35,14,2,5,8,20
19.0,2025-01-23,1,illinois,maryland,REG (Conf),0,70,91,0.377,0.214,0.515,0.426,0.75,8,28,36,13,2,4,16,22,0.5,0.25,0.55,0.521,0.696,11,26,37,18,10,4,7,19
20.0,2025-01-26,1,illinois,northwestern,REG (Conf),1,83,74,0.446,0.281,0.606,0.515,0.667,17,27,44,18,2,6,12,10,0.441,0.4,0.465,0.515,0.667,8,16,24,16,6,3,5,17
21.0,2025-01-30,0,illinois,nebraska,REG (Conf),0,74,80,0.356,0.238,0.516,0.425,0.667,18,37,55,7,3,7,17,18,0.397,0.25,0.448,0.429,0.722,9,28,37,15,9,4,6,18
22.0,2025-02-02,1,illinois,ohio-state,REG (Conf),1,87,79,0.517,0.2,0.684,0.552,0.742,10,30,40,10,2,3,11,14,0.37,0.478,0.32,0.445,0.933,13,17,30,6,3,2,5,25
23.0,2025-02-05,0,illinois,rutgers,REG (Conf),0,73,82,0.415,0.214,0.568,0.462,0.684,15,21,36,13,6,3,13,22,0.407,0.375,0.419,0.458,0.824,15,21,36,12,8,5,8,16
24.0,2025-02-08,0,illinois,minnesota,REG (Conf),1,95,74,0.632,0.563,0.659,0.711,0.875,9,28,37,21,1,5,6,17,0.409,0.4,0.413,0.47,0.857,8,12,20,15,5,5,2,15
25.0,2025-02-11,1,illinois,ucla,REG (Conf),1,83,78,0.509,0.393,0.64,0.613,0.9,9,24,33,15,3,3,14,14,0.483,0.522,0.457,0.586,0.667,4,17,21,16,8,1,7,14
26.0,2025-02-15,1,illinois,michigan-state,REG (Conf),0,65,79,0.381,0.212,0.567,0.437,0.769,11,23,34,10,4,4,11,14,0.485,0.417,0.5,0.522,0.615,13,26,39,12,5,5,7,15
27.0,2025-02-18,0,illinois,wisconsin,REG (Conf),0,74,95,0.433,0.333,0.533,0.517,0.857,9,20,29,13,6,5,14,18,0.523,0.417,0.585,0.6,0.773,12,25,37,17,12,1,10,14
28.0,2025-02-22,2,illinois,duke,REG (Non-Conf),0,67,110,0.377,0.077,0.6,0.393,0.679,10,20,30,10,4,6,9,17,0.556,0.522,0.571,0.639,0.75,12,28,40,28,5,1,6,23
29.0,2025-02-25,1,illinois,iowa,REG (Conf),1,81,61,0.508,0.31,0.676,0.579,0.667,7,22,29,17,7,2,5,12,0.421,0.333,0.462,0.474,0.778,8,26,34,14,1,2,16,13
30.0,2025-03-02,0,illinois,michigan,REG (Conf),1,93,73,0.466,0.378,0.556,0.562,0.733,18,21,39,20,4,3,9,19,0.459,0.222,0.558,0.492,0.684,10,18,28,9,6,2,11,16
31.0,2025-03-07,1,illinois,purdue,REG (Conf),1,88,80,0.491,0.367,0.63,0.588,0.84,4,22,26,20,3,2,8,13,0.508,0.278,0.6,0.548,0.846,4,23,27,14,5,1,7,21
32.0,2025-03-13,2,illinois,iowa,CTOURN,1,106,94,0.538,0.462,0.59,0.631,0.8,14,25,39,20,2,1,10,13,0.549,0.458,0.596,0.627,0.5,7,16,23,21,6,4,4,18
33.0,2025-03-14,2,illinois,maryland,CTOURN,0,65,88,0.365,0.222,0.472,0.413,0.722,13,29,42,12,3,8,17,18,0.423,0.478,0.396,0.5,0.708,9,21,30,19,12,5,3,17
34.0,2025-03-21,2,illinois,xavier,ROUND-64,1,86,73,0.483,0.4,0.571,0.586,1.0,8,34,42,14,2,4,14,13,0.403,0.391,0.41,0.476,0.737,3,20,23,9,11,0,5,17
35.0,2025-03-23,2,illinois,kentucky,ROUND-32,0,75,84,0.435,0.281,0.6,0.508,0.632,11,29,40,12,3,5,14,20,0.471,0.381,0.511,0.529,0.6,8,26,34,18,14,4,5,18
1.0,2024-11-04,1,wisconsin,holy-cross,REG (Non-Conf),1,85,61,0.492,0.355,0.643,0.585,1.0,7,25,32,15,7,2,11,14,0.434,0.375,0.483,0.519,0.857,3,17,20,8,4,2,12,20
2.0,2024-11-07,1,wisconsin,montana-state,REG (Non-Conf),1,79,67,0.453,0.5,0.419,0.557,0.952,6,21,27,15,6,2,11,14,0.444,0.462,0.429,0.556,0.7,4,18,22,12,6,6,13,18
3.0,2024-11-10,1,wisconsin,appalachian-state,REG (Non-Conf),1,87,56,0.471,0.286,0.595,0.529,0.813,13,27,40,17,14,1,6,18,0.375,0.292,0.438,0.438,0.538,9,22,31,11,2,2,18,19
4.0,2024-11-15,1,wisconsin,arizona,REG (Non-Conf),1,103,88,0.481,0.444,0.52,0.596,0.872,1,24,25,17,7,4,9,31,0.378,0.174,0.471,0.405,0.7,17,27,44,6,5,1,13,32
5.0,2024-11-18,1,wisconsin,texas–rio-grande-valley,REG (Non-Conf),1,87,84,0.491,0.4,0.545,0.566,0.844,8,20,28,10,5,1,9,16,0.492,0.394,0.6,0.595,0.818,7,20,27,12,7,1,8,24
6.0,2024-11-22,2,wisconsin,ucf,REG (Non-Conf),1,86,70,0.485,0.323,0.629,0.561,0.75,8,30,38,21,5,3,13,26,0.339,0.118,0.422,0.355,0.703,11,27,38,10,5,3,10,17
7.0,2024-11-24,2,wisconsin,pittsburgh,REG (Non-Conf),1,81,75,0.483,0.25,0.6,0.525,0.818,7,22,29,12,3,0,6,16,0.5,0.217,0.676,0.542,0.769,5,22,27,11,1,0,8,19
8.0,2024-11-30,1,wisconsin,chicago-state,REG (Non-Conf),1,74,53,0.39,0.333,0.448,0.475,0.857,9,28,37,17,3,4,8,10,0.339,0.25,0.4,0.39,1.0,7,26,33,8,3,5,10,20
9.0,2024-12-03,1,wisconsin,michigan,REG (Conf),0,64,67,0.344,0.222,0.432,0.391,0.737,11,23,34,8,7,2,10,18,0.39,0.24,0.5,0.441,0.714,10,29,39,16,7,11,12,17
10.0,2024-12-07,0,wisconsin,marquette,REG (Non-Conf),0,74,88,0.462,0.385,0.538,0.558,0.889,11,19,30,16,3,1,14,18,0.5,0.308,0.639,0.565,0.857,10,18,28,17,9,3,5,17
11.0,2024-12-10,0,wisconsin,illinois,REG (Conf),0,80,86,0.444,0.345,0.529,0.524,0.667,9,18,27,15,5,2,11,21,0.422,0.303,0.548,0.5,0.88,15,23,38,15,3,2,13,22
12.0,2024-12-14,2,wisconsin,butler,REG (Non-Conf),1,83,74,0.448,0.24,0.606,0.5,0.926,4,27,31,19,2,1,3,22,0.431,0.32,0.538,0.51,0.688,4,26,30,12,1,4,6,20
13.0,2024-12-22,1,wisconsin,detroit-mercy,REG (Non-Conf),1,76,53,0.406,0.2,0.655,0.461,0.895,13,33,46,13,4,6,9,13,0.333,0.5,0.31,0.364,0.833,7,22,29,5,4,1,8,17
14.0,2025-01-03,1,wisconsin,iowa,REG (Conf),1,116,85,0.645,0.677,0.613,0.815,0.882,7,28,35,26,4,0,12,16,0.485,0.375,0.548,0.553,0.667,6,14,20,13,7,1,9,13
15.0,2025-01-06,0,wisconsin,rutgers,REG (Conf),1,75,63,0.544,0.318,0.686,0.605,1.0,6,32,38,15,5,5,16,15,0.342,0.269,0.383,0.39,0.462,13,18,31,10,8,6,8,16
16.0,2025-01-10,1,wisconsin,minnesota,REG (Conf),1,80,59,0.439,0.393,0.483,0.535,0.792,9,25,34,14,9,2,7,13,0.386,0.368,0.395,0.447,0.615,10,22,32,9,5,3,15,19
17.0,2025-01-14,1,wisconsin,ohio-state,REG (Conf),1,70,68,0.417,0.227,0.577,0.469,0.893,6,25,31,6,2,2,12,19,0.424,0.294,0.476,0.466,0.867,9,22,31,10,7,2,11,24
18.0,2025-01-18,0,wisconsin,southern-california,REG (Conf),1,84,69,0.564,0.321,0.815,0.645,0.867,4,18,22,17,8,1,11,14,0.491,0.4,0.526,0.547,0.647,6,18,24,13,6,0,15,18
19.0,2025-01-21,0,wisconsin,ucla,REG (Conf),0,83,85,0.51,0.5,0.526,0.663,0.857,4,18,22,14,3,1,13,23,0.509,0.316,0.605,0.561,0.75,10,14,24,15,6,4,6,21
20.0,2025-01-26,1,wisconsin,nebraska,REG (Conf),1,83,55,0.476,0.459,0.5,0.611,0.75,3,38,41,18,5,3,8,11,0.339,0.333,0.344,0.419,0.375,6,24,30,13,4,4,11,11
21.0,2025-01-29,0,wisconsin,maryland,REG (Conf),0,68,76,0.373,0.333,0.406,0.449,0.714,9,25,34,12,2,3,9,19,0.4,0.5,0.333,0.5,0.762,9,28,37,13,4,4,7,18
22.0,2025-02-01,0,wisconsin,northwestern,REG (Conf),1,75,69,0.415,0.406,0.429,0.538,0.857,6,25,31,13,2,1,8,14,0.424,0.393,0.452,0.517,0.889,6,22,28,16,5,4,5,17
23.0,2025-02-04,1,wisconsin,indiana,REG (Conf),1,76,64,0.433,0.414,0.452,0.533,0.706,7,26,33,13,8,3,6,15,0.404,0.259,0.533,0.465,0.733,9,27,36,9,5,3,11,14
24.0,2025-02-08,0,wisconsin,iowa,REG (Conf),1,74,63,0.393,0.343,0.462,0.492,0.824,10,27,37,15,5,2,9,14,0.381,0.32,0.421,0.444,0.778,10,25,35,12,5,3,9,15
25.0,2025-02-15,0,wisconsin,purdue,REG (Conf),1,94,84,0.615,0.4,0.909,0.731,0.75,2,21,23,18,2,4,3,14,0.518,0.455,0.559,0.607,0.762,3,21,24,21,2,0,4,21
26.0,2025-02-18,1,wisconsin,illinois,REG (Conf),1,95,74,0.523,0.417,0.585,0.6,0.773,12,25,37,17,12,1,10,14,0.433,0.333,0.533,0.517,0.857,9,20,29,13,6,5,14,18
27.0,2025-02-22,1,wisconsin,oregon,REG (Conf),0,73,77,0.462,0.25,0.622,0.515,1.0,5,32,37,9,6,1,17,14,0.417,0.348,0.449,0.472,0.75,7,24,31,8,9,5,8,14
28.0,2025-02-25,1,wisconsin,washington,REG (Conf),1,88,62,0.516,0.333,0.676,0.594,0.75,12,26,38,15,7,1,5,9,0.448,0.318,0.528,0.509,0.375,6,19,25,10,5,5,10,15
29.0,2025-03-02,0,wisconsin,michigan-state,REG (Conf),0,62,71,0.338,0.156,0.515,0.377,0.813,6,32,38,9,3,4,9,15,0.394,0.333,0.432,0.458,0.462,11,38,49,20,4,6,9,17
30.0,2025-03-05,0,wisconsin,minnesota,REG (Conf),1,74,67,0.436,0.227,0.576,0.482,0.875,6,25,31,18,4,3,11,16,0.413,0.35,0.442,0.468,0.533,11,18,29,16,3,3,6,22
31.0,2025-03-08,1,wisconsin,penn-state,REG (Conf),0,75,86,0.362,0.323,0.395,0.435,0.882,10,22,32,11,7,2,8,18,0.564,0.579,0.556,0.664,0.684,3,30,33,21,5,7,13,16
32.0,2025-03-13,2,wisconsin,northwestern,CTOURN,1,70,63,0.415,0.32,0.5,0.491,0.783,8,23,31,12,8,1,10,17,0.37,0.25,0.441,0.417,0.818,11,23,34,9,4,3,12,20
33.0,2025-03-14,2,wisconsin,ucla,CTOURN,1,86,70,0.517,0.594,0.423,0.681,0.538,7,29,36,22,2,4,9,21,0.324,0.3,0.342,0.39,0.654,19,19,38,13,4,3,5,19
34.0,2025-03-15,2,wisconsin,michigan-state,CTOURN,1,77,74,0.426,0.31,0.56,0.509,0.786,5,27,32,15,3,4,7,21,0.407,0.368,0.425,0.466,0.792,8,28,36,13,1,2,7,20
35.0,2025-03-16,2,wisconsin,michigan,CTOURN,0,53,59,0.221,0.179,0.276,0.272,0.889,12,29,41,8,3,2,6,14,0.322,0.273,0.385,0.398,0.923,5,32,37,14,3,2,8,16
36.0,2025-03-20,2,wisconsin,montana,ROUND-64,1,85,66,0.554,0.304,0.727,0.616,0.8,7,31,38,14,5,6,11,13,0.397,0.292,0.462,0.452,0.75,7,17,24,13,6,1,8,17
37.0,2025-03-22,2,wisconsin,brigham-young,ROUND-32,0,89,91,0.429,0.343,0.536,0.524,0.793,9,19,28,11,4,2,5,15,0.492,0.462,0.513,0.585,0.938,9,25,34,21,5,4,10,22
1.0,2024-11-04,1,oregon,uc-riverside,REG (Non-Conf),1,91,76,0.5,0.316,0.574,0.545,0.76,13,28,41,16,5,4,8,16,0.446,0.353,0.548,0.538,0.5,7,19,26,13,5,2,8,23
2.0,2024-11-08,1,oregon,montana,REG (Non-Conf),1,79,48,0.45,0.36,0.514,0.525,0.696,11,26,37,16,9,2,7,17,0.34,0.158,0.452,0.37,0.647,6,22,28,4,6,2,12,20
3.0,2024-11-12,1,oregon,portland,REG (Non-Conf),1,80,70,0.406,0.226,0.553,0.457,0.739,9,33,42,14,12,2,10,16,0.375,0.355,0.394,0.461,0.688,7,29,36,15,4,3,15,23
4.0,2024-11-17,1,oregon,troy,REG (Non-Conf),1,82,61,0.518,0.318,0.647,0.58,0.895,9,24,33,19,8,3,16,18,0.373,0.12,0.524,0.396,0.8,12,18,30,14,9,3,17,21
5.0,2024-11-21,0,oregon,oregon-state,REG (Non-Conf),1,78,75,0.492,0.409,0.538,0.566,0.75,5,22,27,21,5,4,6,18,0.403,0.4,0.405,0.468,0.739,14,19,33,12,4,3,9,16
6.0,2024-11-26,2,oregon,texas-am,REG (Non-Conf),1,80,70,0.455,0.28,0.6,0.518,0.742,6,25,31,15,10,7,8,20,0.324,0.314,0.333,0.404,0.75,17,20,37,11,3,2,12,22
7.0,2024-11-27,2,oregon,san-diego-state,REG (Non-Conf),1,78,68,0.446,0.455,0.441,0.536,0.692,9,21,30,16,8,5,14,16,0.509,0.316,0.605,0.561,0.5,4,18,22,16,8,9,12,21
8.0,2024-11-30,2,oregon,alabama,REG (Non-Conf),1,83,81,0.439,0.294,0.49,0.477,0.8,9,24,33,19,6,3,8,21,0.422,0.316,0.577,0.516,0.75,12,27,39,21,6,4,15,18
9.0,2024-12-04,0,oregon,southern-california,REG (Conf),1,68,60,0.382,0.348,0.406,0.455,0.75,11,19,30,13,9,7,14,21,0.345,0.154,0.405,0.364,0.769,9,21,30,9,6,5,13,21
10.0,2024-12-08,1,oregon,ucla,REG (Conf),0,71,73,0.473,0.429,0.5,0.555,0.714,9,24,33,15,6,5,12,11,0.452,0.522,0.41,0.548,0.714,6,17,23,10,7,1,8,15
11.0,2024-12-15,1,oregon,stephen-f-austin,REG (Non-Conf),1,79,61,0.51,0.368,0.6,0.582,0.688,10,19,29,14,13,3,18,16,0.397,0.15,0.512,0.421,0.727,18,16,34,9,12,3,20,25
12.0,2024-12-21,2,oregon,stanford,REG (Non-Conf),1,76,61,0.436,0.273,0.545,0.491,0.759,9,28,37,9,4,2,8,16,0.371,0.267,0.469,0.435,0.538,8,23,31,8,5,0,9,20
13.0,2024-12-29,1,oregon,weber-state,REG (Non-Conf),1,89,49,0.55,0.409,0.632,0.625,0.824,8,31,39,14,8,1,11,16,0.333,0.136,0.483,0.363,0.571,8,16,24,10,7,1,17,15
14.0,2025-01-02,1,oregon,illinois,REG (Conf),0,77,109,0.435,0.333,0.463,0.471,0.706,7,21,28,13,2,5,10,14,0.575,0.552,0.591,0.685,0.818,9,31,40,17,5,5,10,18
15.0,2025-01-05,1,oregon,maryland,REG (Conf),1,83,79,0.518,0.429,0.607,0.625,0.867,6,23,29,15,5,3,8,15,0.475,0.429,0.5,0.551,0.737,9,19,28,16,7,5,10,18
16.0,2025-01-09,0,oregon,ohio-state,REG (Conf),1,73,71,0.421,0.36,0.469,0.5,0.727,8,23,31,9,7,3,12,17,0.421,0.389,0.436,0.482,0.842,9,21,30,9,5,3,14,20
17.0,2025-01-12,0,oregon,penn-state,REG (Conf),1,82,81,0.544,0.364,0.657,0.614,0.632,6,22,28,22,8,0,10,11,0.456,0.368,0.49,0.507,0.857,12,20,32,13,9,3,9,15
18.0,2025-01-18,1,oregon,purdue,REG (Conf),0,58,65,0.36,0.241,0.524,0.43,0.882,2,21,23,12,8,7,16,23,0.339,0.167,0.386,0.357,0.833,9,22,31,10,8,0,11,17
19.0,2025-01-21,1,oregon,washington,REG (Conf),1,82,71,0.508,0.333,0.581,0.557,0.778,9,26,35,13,7,3,9,12,0.464,0.19,0.629,0.5,0.882,4,17,21,13,6,0,9,17
20.0,2025-01-25,0,oregon,minnesota,REG (Conf),0,69,77,0.458,0.348,0.56,0.542,0.81,1,21,22,12,4,5,11,19,0.526,0.375,0.585,0.579,0.611,8,25,33,22,7,4,8,22
21.0,2025-01-30,0,oregon,ucla,REG (Conf),0,52,78,0.412,0.174,0.607,0.451,0.6,7,15,22,15,3,0,13,17,0.556,0.478,0.613,0.657,0.583,6,22,28,19,7,4,7,13
22.0,2025-02-02,1,oregon,nebraska,REG (Conf),0,71,77,0.4,0.25,0.475,0.442,0.818,9,21,30,13,9,1,9,19,0.51,0.174,0.786,0.549,0.724,6,24,30,14,4,2,11,20
23.0,2025-02-05,0,oregon,michigan,REG (Conf),0,76,80,0.433,0.333,0.5,0.5,0.818,10,25,35,14,8,4,12,17,0.429,0.333,0.5,0.5,0.81,11,23,34,14,3,4,15,16
24.0,2025-02-08,0,oregon,michigan-state,REG (Conf),0,74,86,0.393,0.37,0.412,0.475,0.696,8,15,23,12,6,4,7,22,0.5,0.444,0.528,0.574,0.889,10,28,38,14,4,4,11,20
25.0,2025-02-11,1,oregon,northwestern,REG (Conf),1,81,75,0.471,0.381,0.533,0.549,0.893,7,22,29,16,11,3,8,14,0.517,0.421,0.561,0.583,0.5,7,18,25,13,4,3,11,16
26.0,2025-02-16,1,oregon,rutgers,REG (Conf),1,75,57,0.467,0.591,0.395,0.575,0.75,9,21,30,16,7,6,7,9,0.462,0.211,0.606,0.5,0.714,6,20,26,5,6,7,11,11
27.0,2025-02-19,0,oregon,iowa,REG (Conf),1,80,78,0.476,0.409,0.512,0.548,0.846,11,20,31,18,2,6,7,13,0.491,0.409,0.543,0.57,0.765,7,16,23,17,2,3,7,16
28.0,2025-02-22,0,oregon,wisconsin,REG (Conf),1,77,73,0.417,0.348,0.449,0.472,0.75,7,24,31,8,9,5,8,14,0.462,0.25,0.622,0.515,1.0,5,32,37,9,6,1,17,14
29.0,2025-03-01,1,oregon,southern-california,REG (Conf),1,82,61,0.478,0.37,0.55,0.552,0.8,13,22,35,15,13,7,12,18,0.344,0.227,0.41,0.385,0.778,15,22,37,9,11,9,16,12
30.0,2025-03-04,1,oregon,indiana,REG (Conf),1,73,64,0.393,0.24,0.5,0.443,0.905,12,24,36,15,7,7,8,12,0.4,0.36,0.425,0.469,0.429,13,20,33,15,5,5,9,15
31.0,2025-03-09,0,oregon,washington,REG (Conf),1,80,73,0.491,0.286,0.618,0.545,0.667,11,32,43,16,5,4,13,19,0.41,0.263,0.476,0.451,0.75,7,20,27,14,7,1,7,23
32.0,2025-03-13,2,oregon,indiana,CTOURN,1,72,59,0.491,0.4,0.545,0.566,0.8,4,26,30,16,8,2,12,13,0.362,0.25,0.396,0.391,0.5,12,20,32,22,5,3,11,12
33.0,2025-03-14,2,oregon,michigan-state,CTOURN,0,64,74,0.472,0.211,0.618,0.509,0.714,5,23,28,10,4,2,15,21,0.463,0.467,0.462,0.528,0.586,9,24,33,13,7,0,11,14
34.0,2025-03-21,2,oregon,liberty,ROUND-64,1,81,52,0.544,0.476,0.583,0.632,0.818,7,34,41,12,11,2,14,10,0.328,0.216,0.5,0.393,0.5,8,16,24,14,6,4,12,11
35.0,2025-03-23,2,oregon,arizona,ROUND-32,0,83,87,0.471,0.35,0.521,0.522,0.545,8,24,32,8,4,3,9,18,0.455,0.5,0.435,0.53,0.708,12,31,43,13,7,6,9,19
1.0,2024-11-05,1,washington,uc-davis,REG (Non-Conf),1,79,73,0.452,0.143,0.542,0.468,0.553,11,31,42,13,11,6,14,20,0.348,0.222,0.436,0.394,0.808,13,28,41,6,5,6,17,25
